Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2012,2012,2012,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,070920,"Vegetables; asparagus, fresh or chilled",8,Weight in kilograms,685895,,,,685895,,1017587,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,36,Australia,AUS,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,4,,,,4,,14,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,51,Armenia,ARM,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,80516,,,,80516,,108684,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,56,Belgium,BEL,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,116401,,,,116401,,220066,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,76,Brazil,BRA,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,924,,,,924,,936,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,100,Bulgaria,BGR,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,65918,,,,65918,,70523,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,152,Chile,CHL,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,100,,,,100,,158,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,156,China,CHN,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,3168241,,,,3168241,,1904364,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,170,Colombia,COL,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,20,,,,20,,11,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,188,Costa Rica,CRI,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,400,,,,400,,431,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,191,Croatia,HRV,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,189,,,,189,,147,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,196,Cyprus,CYP,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,79416,,,,79416,,302400,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,208,Denmark,DNK,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,75482,,,,75482,,295119,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,218,Ecuador,ECU,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,27,,,,27,,17,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,231,Ethiopia,ETH,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,1090,,,,1090,,2898,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,251,France,FRA,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,551647,,,,551647,,428094,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,268,Georgia,GEO,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,892530,,,,892530,,1625071,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,106290,,,,106290,,132216,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,300,Greece,GRC,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,5980,,,,5980,,5642,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,320,Guatemala,GTM,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,86,,,,86,,54,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,348,Hungary,HUN,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,6812,,,,6812,,9941,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,360,Indonesia,IDN,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,5,,,,5,,8,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,1925749,,,,1925749,,1857933,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,376,Israel,ISR,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,846186,,,,846186,,2465582,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,381,Italy,ITA,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,1506882,,,,1506882,,3254290,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,392,Japan,JPN,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,10,,,,10,,120,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,400,Jordan,JOR,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,7737,,,,7737,,12459,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,404,Kenya,KEN,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,177,,,,177,,428,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,417,Kyrgyzstan,KGZ,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,252204,,,,252204,,524543,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,440,Lithuania,LTU,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,756,,,,756,,3352,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,484,Mexico,MEX,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,31,,,,31,,119,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,498,Rep. of Moldova,MDA,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,9408,,,,9408,,4986,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,504,Morocco,MAR,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,24457,,,,24457,,17055,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,528,Netherlands,NLD,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,1571489,,,,1571489,,3036308,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,558,Nicaragua,NIC,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,5,,,,5,,13,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,586,Pakistan,PAK,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,200,,,,200,,435,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,591,Panama,PAN,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,4388,,,,4388,,2633,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,604,Peru,PER,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,217,,,,217,,195,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,616,Poland,POL,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,31158,,,,31158,,40031,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,620,Portugal,PRT,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,5691,,,,5691,,4319,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,686,Senegal,SEN,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,225,,,,225,,164,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,688,Serbia,SRB,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,2549,,,,2549,,7189,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,699,India,IND,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,127,,,,127,,119,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,710,South Africa,ZAF,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,197039,,,,197039,,128006,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,716,Zimbabwe,ZWE,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,20,,,,20,,15,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,724,Spain,ESP,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,4504813,,,,4504813,,4325510,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,748,Eswatini,SWZ,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,295,,,,295,,212,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,757,Switzerland,CHE,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,1,,,,1,,1,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,762,Tajikistan,TJK,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,243,,,,243,,315,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,764,Thailand,THA,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,41446,,,,41446,,173360,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,788,Tunisia,TUN,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,20137,,,,20137,,19768,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,792,Turkey,TUR,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,12088169,,,,12088169,,8650075,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,795,Turkmenistan,TKM,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,28173,,,,28173,,42018,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,804,Ukraine,UKR,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,3730805,,,,3730805,,4223805,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,818,Egypt,EGY,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,6211,,,,6211,,10241,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,842,USA,USA,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,4235,,,,4235,,11239,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,860,Uzbekistan,UZB,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,27308782,,,,27308782,,30973661,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,64464443,,,,64464443,,73333076,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,3381624,,,,3381624,,3432903,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,32,Argentina,ARG,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,302574,,,,302574,,213206,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,36,Australia,AUS,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,513,,,,513,,1638,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,3,,,,3,,55,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,51,Armenia,ARM,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,146874,,,,146874,,200307,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,56,Belgium,BEL,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,124549,,,,124549,,242368,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,76,Brazil,BRA,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,6138,,,,6138,,6323,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,152,Chile,CHL,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,1668,,,,1668,,2107,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,156,China,CHN,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,3854346,,,,3854346,,2429775,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,170,Colombia,COL,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,435,,,,435,,479,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,188,Costa Rica,CRI,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,3283,,,,3283,,3447,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,191,Croatia,HRV,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,8467,,,,8467,,5424,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,196,Cyprus,CYP,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,115018,,,,115018,,493972,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,208,Denmark,DNK,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,59926,,,,59926,,276388,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,218,Ecuador,ECU,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,125,,,,125,,184,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,231,Ethiopia,ETH,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,3484,,,,3484,,11947,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,246,Finland,FIN,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,74,,,,74,,192,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,251,France,FRA,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,485487,,,,485487,,434133,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,275,State of Palestine,PSE,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,495,,,,495,,1231,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,25620,,,,25620,,32493,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,300,Greece,GRC,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,11190,,,,11190,,15329,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,320,Guatemala,GTM,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,130,,,,130,,112,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,340,Honduras,HND,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,1608,,,,1608,,933,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,348,Hungary,HUN,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,86,,,,86,,2037,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,360,Indonesia,IDN,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,83,,,,83,,137,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,4616961,,,,4616961,,4661355,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,376,Israel,ISR,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,1527535,,,,1527535,,3733095,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,381,Italy,ITA,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,1468306,,,,1468306,,5472709,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,400,Jordan,JOR,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,89592,,,,89592,,126020,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,404,Kenya,KEN,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,1212,,,,1212,,2731,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,410,Rep. of Korea,KOR,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,5841,,,,5841,,4670,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,417,Kyrgyzstan,KGZ,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,75789,,,,75789,,73146,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,440,Lithuania,LTU,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,23,,,,23,,185,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,458,Malaysia,MYS,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,20,,,,20,,12,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,484,Mexico,MEX,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,1734,,,,1734,,2388,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,498,Rep. of Moldova,MDA,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,39135,,,,39135,,20742,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,504,Morocco,MAR,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,267538,,,,267538,,215860,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,528,Netherlands,NLD,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,557799,,,,557799,,1321410,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,554,New Zealand,NZL,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,901,,,,901,,2920,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,579,Norway,NOR,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,13352,,,,13352,,60750,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,586,Pakistan,PAK,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,830,,,,830,,1525,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,591,Panama,PAN,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,520,,,,520,,530,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,604,Peru,PER,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,3752,,,,3752,,4840,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,616,Poland,POL,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,34558,,,,34558,,38811,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,620,Portugal,PRT,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,4959,,,,4959,,2999,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,686,Senegal,SEN,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,1432,,,,1432,,2264,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,688,Serbia,SRB,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,8715,,,,8715,,15545,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,699,India,IND,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,49,,,,49,,79,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,710,South Africa,ZAF,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,197875,,,,197875,,150704,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,716,Zimbabwe,ZWE,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,133,,,,133,,226,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,724,Spain,ESP,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,5239788,,,,5239788,,6491469,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,748,Eswatini,SWZ,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,351,,,,351,,337,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,757,Switzerland,CHE,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,1,,,,1,,1,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,762,Tajikistan,TJK,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,34753,,,,34753,,51747,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,764,Thailand,THA,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,56519,,,,56519,,226416,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,788,Tunisia,TUN,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,7305,,,,7305,,23006,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,792,Turkey,TUR,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,16473948,,,,16473948,,13479358,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,795,Turkmenistan,TKM,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,10470,,,,10470,,15745,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,804,Ukraine,UKR,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,4044239,,,,4044239,,1351525,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,807,North Macedonia,MKD,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,65908,,,,65908,,88532,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,818,Egypt,EGY,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,14251,,,,14251,,16010,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,826,United Kingdom,GBR,,,,,,,,070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",8,Weight in kilograms,185,,,,185,,198,,,0
